"No","Name","Date","Comment","Star"
"8553","Rizq Athallah","21-05-2019","KECEWA!!!","1"
"8554","Indra Suryani","21-05-2019","Good","5"
"8555","Fippi Aprila","21-05-2019","akan lebih baik jika SALDO PENJUAL dapat ditarik langsung ke Shopee Pay juga, tidak hanya terpaku pada rekening","4"
"8556","mayra mayra","21-05-2019","MAYRA MAYRA MAYRA","5"
"8557","Cynthia Wulandari","21-05-2019","gud","5"
"8558","Nurhidayat Saleh Juana","21-05-2019","aplikasi online provider paaaaaaling buruk. Saya placing order, tapi sekalu di comment bahwa pada barang yg saya beli ada perubahan, tapi tidak diberi tahu yg mana yg berubah. sampai cape'...padahal saya sudah deal dg store di Hongkong bahwa pasti saya order dg menempelkan images yg saya kirim. good...Full Review","1"
"8559","Tia Cantika","21-05-2019","🥰","5"
"8560","Pradipta Wardhana","21-05-2019","good","5"
"8561","Rosalia Helena","21-05-2019","error terus","1"
"8562","Bayu Adi","21-05-2019","great","5"
"8563","Agus Subagyo","21-05-2019","Error cannot create order ""Beberapa informasi produk pada pesanan Anda telah diperbarui, mohon kembali ke halaman keranjang dan coba lagi."" but there is no mark what is the changes.. First shop using shopee.","1"
"8564","Fachria Abdullah","21-05-2019","great app","5"
"8565","Yurika Mandai","21-05-2019","Ok, shopeepay sy sudah aktif skrng. Terimakasih 👍","4"
"8566","Nadya Adi Kusuma","21-05-2019","Sudah dikembalikan via shopee pay...tapi masih sedikit kecewa...semoga ke depan nya lbh baik","4"
"8567","Fandiprinanda","21-05-2019","cool","5"
"8568","Taeryna Jeong","21-05-2019","Good","5"
"8569","Irena Tan","21-05-2019","penarikan uang ahopee pay dipersulit !!!","3"
"8570","Abdul Ghofur","21-05-2019","good application","5"
"8571","Sigit Pratama","21-05-2019","tbst","5"
"8572","ardiansyah syah","21-05-2019","great market place","5"
"8573","Imarotul Azizah","21-05-2019","shopee mengecewakan pas orderan saya tidak sesuai dan mau dkembalikan ko susah, sudah ada gambar dan penjelasan tp tidak dpertimbangkan katanya email saya nggak masuk padahal dkirim 4x. complain saya tidak drespon dengan baik selain gambar yang dlihat seharusnya penjelasannya dpahami juga, jadi nyes...Full Review","1"
"8574","ramlan ahmad","21-05-2019","good is good","5"
"8575","gadis ranti","21-05-2019","kenapa gak bisa aktivasi shopee pay?","4"
"8576","Anies Sari","21-05-2019","good","5"
"8577","Black Mamb44","21-05-2019","luar biasa mantavvvv","5"
"8578","Reuben Gamaliel","21-05-2019","ok","5"
"8579","not not","21-05-2019","Nyesel pake shopee","1"
"8580","Agung nur patria","21-05-2019","nice app, easy to use","5"
"8581","Ratna Kurnia","21-05-2019","diupdate bukanya jadi cepet malah jadi sering error","2"
"8582","Indra Utama","21-05-2019","i change 5* to 1* now. The dev should really gives us a feature to delete notification more convenient instead of just keep deleting it 1 by 1...so annoying and primitive.... You should really think of a feature that is able to delete any notification we wish to...seriously...before i see this featu...Full Review","1"
"8583","seokjin thingy","21-05-2019","please give me shopee pay later service","5"
"8584","Asep Ubaidillah","21-05-2019","good app","5"
"8585","Dwi Kembaria","21-05-2019","very helpful","5"
"8586","Yohanes Ermawarsito","21-05-2019","Mudah di clik app nya, murah harganya, barang cepat sampai.","5"
"8587","Tonny Satya Wijaya","21-05-2019","Good","5"
"8588","evi nurahmi","21-05-2019","pesan paketan belum masuk. tanya cs via chat dijawab tunggu 1x24 jam, ditunggu 1x24 jam belum masuk, tanya cs lagi diminta tunggu lagi hingga hari ini. 😭😭😭","1"
"8589","GilangThe Human","21-05-2019","Shopeepay RUSAK! Setelah saya melakukan transaksi serba 10rb, uang saya di kirim ke Shopeepay saya. Saya disuruh untuk mmengaktifasikanny, saat saya melanjutkan proses aktivasi, saya memasukan kode verifikasi dari shopee lewat sms, saat saya masukan kods tsb ke shopee. Secara tiba2 tertulis ""Maaf, s...Full Review","1"
"8590","Sugiri Candrakusumah","21-05-2019","emang mantap shopee","5"
"8591","Putri Alifa","21-05-2019","good","5"
"8592","Diana Mak","21-05-2019","mengapa tdk bisa log in dan sudah uninstall dan pas mau log in loading melulu???apa yang terjadi SHopee?","1"
"8593","Rizqi Zaenal","21-05-2019","promo kenceng. cuma sayang UI nya kurang menarik menurut saya. mungkin lebih baik jika dibuat lebih menarik UI nya. :)","3"
"8594","Capres RI","21-05-2019","""download sekarang dapat gratis JBL""... setelah di download... ""JBL habis""... 👎👎👎","1"
"8595","ysf2018 yowyow","21-05-2019","mantapp","5"
"8596","Firda Daud","21-05-2019","this is great! I think it'll much better if shopee seller center build in an apps (doesnt matter if it's another apps) to make it easier for sellers to use and manage their shop.","5"
"8597","MUKABABU Efek kamera","21-05-2019","bad","1"
"8598","Mia Diana Putri Suryadi","21-05-2019","Sebenarnya sih nyaman make shopee, tapi udah beberapa hari ini kok ya di buat jengkel yaa sm shopee, mulai dr belanja yg ga bisa di masukin keranjang, checkout belanja yg udah di keranjang jg susah, sampe paketan aku ke hold on gara2 salah titik pengantaran, padahal alamat udah sesuai. Tolong dong s...Full Review","3"
"8599","Femi","21-05-2019","Ketika ada promo cashback yang menarik, saya juga menggunakan account suami dan saudara utk bertransaksi. wajar khan??? kalau anda ingin memberi batasan/ syarat2 tertentu. Tolong sejak awal disetting sehingga tidak bs bertansaksi kalau tidak memenuhi syarat tsb. Jangan ketika sudah bertansaksi dan k...Full Review","1"
"8600","ghj fdj","21-05-2019","Makin versi baru makin error nambahnya, latest versi jadi susah loadnya apalagi gambar2 blank semua.. padahal problem2 sebelumnya jg tidak beres, spt semua link dari games blank pages isinya saat diklik cuma shopee 10ribu yg mulai tdk blank page, walaupun jadinya cuma 1 baris bukan 2 baris.. saya pe...Full Review","1"
"8601","martha dewi","21-05-2019","Waste my time to open this app","1"
"8602","Dyah Nuriisa","21-05-2019","bagus","5"
"8603","christian valefy","21-05-2019","Aplikasi gak guna, cs ga bisa si telfon, dichat diputus, orderan asal cancel. Separah prahnya bukalapak masih care sama customer. Bangkrut please shopee","1"
"8604","KambingTV","20-05-2019","baru donlot kok ga nge load ya? log in juga ga bisa? cuma blank kaya ga dapet sinyal. padal dipake buka aplikasi lain normal","1"
"8605","jacks fabregas","20-05-2019","good","5"
"8606","Dian Armayanti","20-05-2019","mantafs","5"
"8607","Rini Handayani","20-05-2019","great","5"
"8608","Melani Yasinta","20-05-2019","kak mau saya mau bikin shopeepay kok sms otpnya gak masuk"" ya jadi gimana","3"
"8609","ahmad hun","20-05-2019","Please help i cannot configure the OTP Number, the verification code was always expired, i could not able to use my free shipping voucher","2"
"8610","Nadira Putri Khairina","20-05-2019","kenapa setelah update jadi gak muncul gambarnya ya? tadinya emg lemot, tapi masih ada gambar. saya pikir ada update, ya saya update, eh malah gak pada muncul gambarnya?","3"
"8611","Mehnaz Khan","20-05-2019","💗😘","5"
"8612","tae baby","20-05-2019","ga bisa melakukan pesanan. pdhal dlu daftar baik2 ajh, cm emang dlu daftar belum pernah dpake. skaliny mau dpake keteranganny malah banned. gimana donk?","1"
"8613","aang nahrowi","20-05-2019","good","5"
"8614","Dhea Putri","20-05-2019","this app is so helpful, and theres just so many store to buy from, and the coin too, my favorite online shopping app so far","5"
"8615","Andri Setiadi","20-05-2019","Pas hari sabtu sempet was-was karna udh bayar pesanan lewat ATM tp ternyata bukti transfernya ga keluar, mau print out tabungan bank udh pada tutup, pas mau cek lewat ibanking malah gangguan...paling bisa senen ngurusinnya, kan pasti udh lewat batas waktu bayar... trus saya coba nanya2 ke adminnya, ...Full Review","5"
"8616","sadega shop","20-05-2019","entah kenapa kalo input resi , selalu server error , gajelas nih shopee","2"
"8617","aulia tv","20-05-2019","very good application","5"
"8618","Kania Alifiandri R","20-05-2019","setelah di update kok malah lemot? bahkan foto foto produk aja ga keluar semua","1"
"8619","Enrique da Matta","20-05-2019","Aplikasi yang makin di update makin lambat, terlalu banyak notifikasi tidak penting, dan promo / hadiah tidak jelas (gimmick).","1"
"8620","Brunnera Beauty","20-05-2019","Pelayanan customer service nya sangat bagus. Aplikasi bagus, lancar, mudah digunakan.","5"
"8621","Putu brahendi","20-05-2019","good","5"
"8622","yui yukawa","20-05-2019","10 RB NDAS KAU","1"
"8623","Harum Dwi Wahyuni","20-05-2019","Semenjak update loading barang jadi lemot dan sering ke logout sendiri, fix it please","5"
"8624","Driver #DB0244GARUDA #0012FFLazuardi","20-05-2019","good job","5"
"8625","Alfiandika Rism","20-05-2019","good nice well","5"
"8626","santun sejati","20-05-2019","tolong lah saya mau beli barang kode pos angka 0 nya gada gimana ini! please jawab","5"
"8627","Iqbal Mahrus","20-05-2019","good. usefull for me to buy many things to resell it","5"
"8628","Nick","20-05-2019","aplikasi g guna, g laku g usah iklan disini disitu kan keganggu jadinya","1"
"8629","Ade Suriani","20-05-2019","sooo badddd","1"
"8630","Rama Baratayudha","20-05-2019","so bad","1"
"8631","velda f","20-05-2019","PARAH,LELET BANGET APLIKASI NYA. MAU AKTIFIN SHOPEE PAY TAPI SELALU BERHALANGAN,MINTA KODE OTP UDA SAYA MASUKIN 12 KALI TAPI SELALU MUNCUL 'MAAF, SESI INI TELAH BERAKHIR'. PADAHAL KODE NYA ITU BISA UTK 15 MENIT KATANYAAAA. EMOSI BANGET PARAH!","1"
"8632","Niko Atmadja","20-05-2019","ok banget","5"
"8633","Sam Aranta","20-05-2019","Kok loading gambar produk di Shopee lambat bgt ya, gambar produk lamaaaaa muncul gak seperti platform sebelah.","3"
"8634","gugun karso","20-05-2019","what defak","1"
"8635","cindyanita sianipar","20-05-2019","good","5"
"8636","Akita Akbar","20-05-2019","ntab yaaa","5"
"8637","vita tambos","20-05-2019","oke","5"
"8638","Ika Purwaningsih","20-05-2019","good","5"
"8639","Lenny Anthony","20-05-2019","gampang belanja gak ribet , tampilan gak rumit","5"
"8640","Rachmaliani Atras","20-05-2019","suka ga bisa kebuka gambar/foto dari produknya. loadingnya juga lama. udah di update padahal. jaringan internet juga lancar. jd ga ngerti lagi masalahnya dimana","1"
"8641","A Google user","20-05-2019","i don't know what should i say 😳","3"
"8642","Robby Dp","20-05-2019","uninstall this app ! sudah 3 hari tidak dapat mendaftarkan shopee pay , kode otp ga kunjung masuk ke nomor saya.. dana nyangkut.. benar benar mengecewakan!","1"
"8643","Fitroh Ningrum","20-05-2019","So far so good, I like shoping here.. nice!","5"
"8644","aryobw_","20-05-2019","I. I have is","5"
"8645","Halim Prasojo","20-05-2019","ggg","4"
"8646","A Google user","20-05-2019","Lemot banget","5"
"8647","nanda dea","20-05-2019","kok makin lama ongkirnya makin gk wajar sih. masak dari jakarta ke medan sampai 100k jadi makin malas belanja di shopee","1"
"8648","Dila Silin","20-05-2019","setelah di update konfirmasi pembayaran makin ribet dan proses makin lama saja. loading aplikasi selalu lama","2"
"8649","Rumah Eksperimen","20-05-2019","aplikasi saya sudah berkali-kali verifikasi otp, tapi g ada satupun sms otp yang masuk ke nomer hp saya.mohon d bantu","1"
"8650","Adlin Raditya","20-05-2019","good","5"
"8651","单慰宁Vania","20-05-2019","akhir-akhir ini shopee tidak bisa diakses, kenapa ya?","1"
"8652","Fadlan 2124","20-05-2019","okeeeeeee........","5"
"8653","Myra Antias","20-05-2019","jdjd","5"
"8654","El Hade","20-05-2019","Memilih metode pembayaran aja susah minta ampun, apalagi mau memakai Voucher gratis ongkir.","1"
"8655","Blasius Fedwi Nowo S","20-05-2019","ga biaa daftar di shopeepay padahal udah bersihin chace sama udah di update , error shopeepay lama di benerin","1"
"8656","Salma Azzahra","20-05-2019","BAD. aplikasi sama sekali enggak smooth. nge-lag terus2an dan lemot. pls diimprove.","1"
"8657","Selvi Agustin","20-05-2019","good shopee online","4"
"8658","Rahmasari Hadi","20-05-2019","have a difficult bug because i cannot scroll down the variation if the products have a lot variations. already reinstall but it still cannot work properly","1"
"8659","Era Phone","20-05-2019","top","5"
"8660","Akbar Rafsanjani","20-05-2019","shopee","5"
"8661","winarto moonyieng","20-05-2019","ok","4"
"8662","eliani kurnia","20-05-2019","puass belanja di shpoe","5"
"8663","novy Prihatin","20-05-2019","oke","5"
"8664","Sansan Ropiansah","20-05-2019","nice","4"
"8665","Oma Istiqomah","20-05-2019","😍😍😍","5"
"8666","Cindy Ega Aprilia","20-05-2019","Good","4"
"8667","; sf","20-05-2019","kecewa banget, minta kembalikan dana tapi belum juga, menghubungi customer service bilang di tinjau selama 3 hari tapi sampe sekarang sudah berapa hari ga ditinjau juga ga dikasih solusi juga.","2"
"8668","Maria Naomi Agusthine","20-05-2019","love it","5"
"8669","Ille Lindia","20-05-2019","kenapa setiap saya masukin alamat . tetapi alamat saya tidak terdeteck atau alamat yang di masukan salah?","1"
"8670","Irma rahma","20-05-2019","👍👍","5"
"8671","Aprilia Rahmayani","20-05-2019","great app","5"
"8672","Farhan Siregar","19-05-2019","layar putih gak mau ke buka tokonya. gimana mau belanja coba. aplikasi gak jelas!","3"
"8673","abdullah","19-05-2019","keranjang eror, banned tanpa alasan yang jelas.","1"
"8674","yuliana chandra","19-05-2019","sering uninstal dan error pas di open di menu seller dan halaman depan, padahal internet lancar lancar aja. ini sdh yg ke 15 uninstal dan instal. seller INDOULTIMATE","2"
"8675","constansius radityo","19-05-2019","good","5"
"8676","Kiki Novita","19-05-2019","makin ribet sekarang, apaan mau gratis ongkir harus aktifin shopeepay yg sangat ribet daftar berkali2 gagal. huuu","1"
"8677","Sarfer 28","19-05-2019","Useful","1"
"8678","Ryan Alfin Kurniawan","19-05-2019","Search engine nya buruk,, padahal barang yg dijual ada,, tp d search g ada","2"
"8679","Tia Mutia","19-05-2019","shopee is the best 💕💕💕💕","5"
"8680","Syahrial Effendy","19-05-2019","mantap bosqueee","5"
"8681","Veetha","19-05-2019","kok kalau ada notif chat ataupun update pesanan di hp saya ga bunyi yah?","3"
"8682","rina -","19-05-2019","saya melakukan pembelian dan seller mengirim barang yang salah. saya mengajukan pengembalian barang setelah saya menanyakan ke pihak shopee bagaimana kebijakan pengembalian barang. pihak shopee menjawab ongkir kembali akan ditanggung seller. ternyata seller tidak mau menanggung. dan pihak shopee yan...Full Review","1"
"8683","arie setiawan","19-05-2019","good","5"
"8684","Faish Mbois","19-05-2019","very easy if I want shopping","5"
"8685","Keyla Grateful","19-05-2019","Bad application. Sudah 2x akun saya dibatasi. Setiap ditanya ke CS nya selalu dijawab ada kejanggalan pada aktifitas akun. Dan ditanya apa kejanggalan nya, selalu tdk ada jawaban yg pasti. Okey saya menyerah memakai shopee. Krn tdk mau lagi buat akun baru. Masih ada market place lain tempat berbelan...Full Review","1"
"8686","Arden Davinci","19-05-2019","saya sebagai seller merasa kecewa dengan kode OTP yang ada . Dana saya nyangkut sebesar 428ribu tidak bisa diapa-apakan karena kode OTP tidak dapat. Sedangkan dari aplikasi lain kode OTP verifikasi ke nomor Tri saya tetap bisa. Hanya dari shopee yang error!","1"
"8687","Aisyah Hilal","19-05-2019","joss","5"
"8688","Destyana Wu","19-05-2019","kenapa sekarang buka belanjaan jadi lemot banget banget ya","3"
"8689","Dea Komala","19-05-2019","Suka dengan app Shopee ini. Sangat membantu buat jualan maupun beli barang.. Saran saya cuma untik tingkatkan pelayanannya :)","5"
"8690","Theresia Sherly Kurnia","19-05-2019","ribet banget Shopee! mau daftar aja ga bisa2. udah masukin username dan password dengan berbagai macam cara sesuai petunjuk tapi tetap ga bisa. saya log in di e-commerce lain ga ada yang sesulit ini. UNINSTALL!! anti ribet ribet club!","1"
"8691","Testdrive Audio","19-05-2019","murahhhhh","5"
"8692","Seiji Lee20","19-05-2019","Tolong Admin, saya isi pulsa pake Shoppe Pay. Saldo Shoppe Pay udah berkurang, tapi pulsa saya gak masuk sampe sekarang.","1"
"8693","jsbs hd","19-05-2019","Keren 😎","5"
"8694","agus muharam","19-05-2019","Good","5"
"8695","Latifa Handayani","19-05-2019","good appçication for online shopping","4"
